system:index,B2_median,B3_median,B4_median,B5_median,B6_median,B7_median,B8A_median,B8_median,date,name,.geo
0_150,3590.0,3407.5,3128.0,3532.0,4239.0,4804.0,4866.5,4608.0,2024-01,Location_151,"{""type"":""Point"",""coordinates"":[110.861142,-7.147392000000001]}"
0_151,3621.5,3604.5,3320.5,3855.5,4563.0,5175.5,5204.0,4790.0,2024-01,Location_152,"{""type"":""Point"",""coordinates"":[110.85580000000002,-7.154264]}"
0_152,3902.0,3750.5,3296.0,3766.0,4525.0,5199.0,5230.5,5084.5,2024-01,Location_153,"{""type"":""Point"",""coordinates"":[110.85014200000002,-7.159357999999999]}"
0_153,2007.5,2026.0,1845.0,2261.5,3507.0,4358.0,4716.5,4374.5,2024-01,Location_154,"{""type"":""Point"",""coordinates"":[110.8927778,-7.1347222]}"
0_154,4256.5,4266.5,4131.0,4475.0,5038.0,5532.5,5617.0,5394.5,2024-01,Location_155,"{""type"":""Point"",""coordinates"":[110.8836111,-7.122499999999999]}"
0_155,3534.0,3547.5,3294.5,3863.5,4709.5,5355.5,5435.0,5322.0,2024-01,Location_156,"{""type"":""Point"",""coordinates"":[110.8947222,-7.0936111]}"
0_156,4627.0,4622.5,4467.0,4791.0,5245.0,5648.0,5809.5,5651.5,2024-01,Location_157,"{""type"":""Point"",""coordinates"":[110.8986111,-7.0988889]}"
0_157,2608.5,2510.5,2246.5,2611.0,3739.5,4705.0,4978.0,4604.0,2024-01,Location_158,"{""type"":""Point"",""coordinates"":[110.7861111,-6.9927778]}"
0_158,2566.5,2473.5,2193.0,2561.0,3361.5,3970.0,4114.0,4021.5,2024-01,Location_159,"{""type"":""Point"",""coordinates"":[110.7830556,-6.998888900000001]}"
0_159,2981.5,2820.0,2512.0,2945.5,3964.0,4464.5,4683.5,4390.5,2024-01,Location_160,"{""type"":""Point"",""coordinates"":[110.77222220000002,-7.0094444]}"
0_160,3576.0,3506.5,3134.5,3594.5,4205.5,4450.0,4492.5,4373.0,2024-01,Location_161,"{""type"":""Point"",""coordinates"":[110.7727778,-7.041666700000001]}"
0_161,4597.0,4277.5,3897.0,4408.5,4786.0,5075.5,5209.0,4886.0,2024-01,Location_162,"{""type"":""Point"",""coordinates"":[110.79111110000001,-7.0616667]}"
0_162,5059.5,4875.5,4449.0,4950.0,5202.5,5347.0,5268.5,5281.0,2024-01,Location_163,"{""type"":""Point"",""coordinates"":[110.8097222,-7.050277800000001]}"
0_163,3309.0,3156.0,2909.5,3371.0,3950.0,4896.0,4920.0,4677.5,2024-01,Location_164,"{""type"":""Point"",""coordinates"":[110.85444440000002,-7.023055599999998]}"
0_164,3132.0,3078.0,2843.5,3330.0,3668.0,4219.0,4085.0,3907.5,2024-01,Location_165,"{""type"":""Point"",""coordinates"":[110.8611111,-7.0205556]}"
0_165,5270.5,5243.0,5145.5,5558.0,5912.0,6203.0,6178.5,6150.5,2024-01,Location_166,"{""type"":""Point"",""coordinates"":[110.9036111,-7.029999999999999]}"
0_166,5129.5,5109.0,5008.0,5434.0,5782.5,6092.0,6060.0,6036.5,2024-01,Location_167,"{""type"":""Point"",""coordinates"":[110.89027780000002,-7.035555599999999]}"
0_167,5385.0,5352.0,5206.0,5615.0,5864.5,6001.5,5909.5,5981.0,2024-01,Location_168,"{""type"":""Point"",""coordinates"":[110.8804376,-7.041578299999999]}"
0_168,4800.5,4791.0,4614.5,5276.0,5602.5,5897.0,5876.5,5746.5,2024-01,Location_169,"{""type"":""Point"",""coordinates"":[110.8480556,-7.059444399999999]}"
0_169,7796.0,7454.0,7098.5,7282.5,7196.5,7329.0,7279.5,7473.0,2024-01,Location_170,"{""type"":""Point"",""coordinates"":[110.9352778,-7.0583333]}"
0_170,6692.0,6129.0,5635.5,5733.0,6011.5,6297.5,6300.0,6517.0,2024-01,Location_171,"{""type"":""Point"",""coordinates"":[110.94000000000001,-7.049999999999999]}"
0_171,7934.5,7447.0,7044.5,7197.5,7137.5,7277.5,7062.0,7568.0,2024-01,Location_172,"{""type"":""Point"",""coordinates"":[110.97111110000002,-7.0194444]}"
0_172,7738.5,7350.0,7077.0,7209.5,7437.5,7685.0,7799.0,7507.0,2024-01,Location_173,"{""type"":""Point"",""coordinates"":[110.96666670000002,-7.0663889]}"
0_173,8584.0,7811.0,7466.5,7749.0,7659.5,7801.0,7763.5,7883.5,2024-01,Location_174,"{""type"":""Point"",""coordinates"":[110.9769444,-7.0591667]}"
0_174,5069.0,4961.0,4820.0,5207.5,5636.5,5978.5,6117.0,6392.5,2024-01,Location_175,"{""type"":""Point"",""coordinates"":[110.99381220000001,-7.084134400000001]}"
0_175,1237.5,1440.0,1275.0,1851.5,3156.5,3930.5,4188.0,3743.5,2024-01,Location_176,"{""type"":""Point"",""coordinates"":[111.12005070000001,-7.1912087]}"
0_176,968.0,1139.0,1188.0,1542.0,2283.0,2555.0,2685.0,2514.0,2024-01,Location_177,"{""type"":""Point"",""coordinates"":[114.1962843,-8.4399384]}"
0_177,1200.0,1360.0,1378.0,1657.0,2084.0,2297.0,2396.0,2307.0,2024-01,Location_178,"{""type"":""Point"",""coordinates"":[114.1476776,-8.3694458]}"
0_178,1082.0,1186.0,1168.0,1487.0,1784.0,1912.0,1920.0,1853.0,2024-01,Location_179,"{""type"":""Point"",""coordinates"":[114.148247,-8.370028]}"
0_179,1278.0,1489.0,1400.0,1827.0,2360.0,2705.0,2733.0,2665.0,2024-01,Location_180,"{""type"":""Point"",""coordinates"":[114.15463160000002,-8.3695184]}"
0_180,1123.0,1289.0,1276.0,1613.0,1931.0,2090.0,2151.0,2015.0,2024-01,Location_181,"{""type"":""Point"",""coordinates"":[114.15052900000002,-8.369253000000002]}"
0_181,1380.0,1659.0,1463.0,1890.0,2997.0,3362.0,3471.0,3272.0,2024-01,Location_182,"{""type"":""Point"",""coordinates"":[114.15686690000001,-8.3697271]}"
0_182,699.0,940.0,735.0,1527.0,3125.0,3510.0,3598.0,3741.0,2024-01,Location_183,"{""type"":""Point"",""coordinates"":[114.15889300000002,-8.372632800000002]}"
0_183,820.0,994.0,1028.0,1328.0,1505.0,1613.0,1660.0,1560.0,2024-01,Location_184,"{""type"":""Point"",""coordinates"":[114.16418730000001,-8.374973299999999]}"
0_184,671.0,918.0,960.0,1363.0,1844.0,2077.0,2114.0,1823.0,2024-01,Location_185,"{""type"":""Point"",""coordinates"":[114.1705844,-8.3780627]}"
0_185,886.0,954.0,783.0,1154.0,2000.0,2368.0,2415.0,2325.0,2024-01,Location_186,"{""type"":""Point"",""coordinates"":[114.1776929,-8.378637200000002]}"
0_186,983.0,1280.0,1134.0,1579.0,2282.0,2492.0,2517.0,2448.0,2024-01,Location_187,"{""type"":""Point"",""coordinates"":[114.17983530000001,-8.376124]}"
0_187,1012.0,1135.0,1080.0,1394.0,1744.0,1923.0,1891.0,1842.0,2024-01,Location_188,"{""type"":""Point"",""coordinates"":[114.1478755,-8.3513628]}"
0_188,879.0,1002.0,864.0,1213.0,2789.0,3498.0,3598.0,3479.0,2024-01,Location_189,"{""type"":""Point"",""coordinates"":[114.15416830000001,-8.3567154]}"
0_189,950.0,1096.0,893.0,1335.0,2406.0,3015.0,3038.0,2964.0,2024-01,Location_190,"{""type"":""Point"",""coordinates"":[114.1479898,-8.3421213]}"
0_190,849.0,966.0,849.0,1232.0,2357.0,3194.0,3369.0,3100.0,2024-01,Location_191,"{""type"":""Point"",""coordinates"":[114.15460440000001,-8.339752400000002]}"
0_191,861.0,921.0,724.0,1186.0,2142.0,2672.0,2739.0,2679.0,2024-01,Location_192,"{""type"":""Point"",""coordinates"":[114.16049690000001,-8.3486778]}"
0_192,819.0,881.0,687.0,1141.0,1994.0,2546.0,2525.0,2371.0,2024-01,Location_193,"{""type"":""Point"",""coordinates"":[114.1664591,-8.3514723]}"
0_193,1014.0,1149.0,1030.0,1394.0,2290.0,2766.0,2907.0,2786.0,2024-01,Location_194,"{""type"":""Point"",""coordinates"":[114.16546610000002,-8.357214300000003]}"
0_194,944.0,1059.0,942.0,1335.0,2414.0,3059.0,3036.0,2658.0,2024-01,Location_195,"{""type"":""Point"",""coordinates"":[114.1688939,-8.3616258]}"
0_195,517.0,747.0,510.0,1074.0,2417.0,2790.0,2939.0,2772.0,2024-01,Location_196,"{""type"":""Point"",""coordinates"":[114.17178060000002,-8.362631799999999]}"
0_196,1607.0,1758.0,1693.5,2019.5,2726.5,3019.5,3101.0,2813.5,2024-01,Location_197,"{""type"":""Point"",""coordinates"":[114.3533927,-8.204747]}"
0_197,2993.0,2910.0,2755.0,2809.0,3595.0,4190.0,4329.0,3712.0,2024-01,Location_198,"{""type"":""Point"",""coordinates"":[113.98328570000001,-8.2423551]}"
0_198,3838.0,3826.0,3640.0,4140.0,4775.0,5205.0,5370.0,4849.0,2024-01,Location_199,"{""type"":""Point"",""coordinates"":[114.00414690000001,-8.2905161]}"
0_199,1615.0,1775.5,1669.5,2078.0,2898.5,3233.5,3419.5,3264.0,2024-01,Location_200,"{""type"":""Point"",""coordinates"":[114.3468099,-8.2026378]}"
0_200,3178.0,3181.0,3053.0,3080.0,3793.0,4426.0,4524.0,3907.0,2024-01,Location_201,"{""type"":""Point"",""coordinates"":[114.00381170000001,-8.298972299999999]}"
0_201,941.0,1223.0,996.0,1649.0,2561.0,2853.0,2882.0,2875.0,2024-01,Location_202,"{""type"":""Point"",""coordinates"":[114.15299300000001,-8.431648]}"
0_202,1008.0,1190.0,1121.0,1586.0,2752.0,2969.0,3148.0,2930.0,2024-01,Location_203,"{""type"":""Point"",""coordinates"":[114.171804,-8.433745]}"
0_203,586.0,683.0,594.0,967.0,2133.0,2879.0,2937.0,2817.0,2024-01,Location_204,"{""type"":""Point"",""coordinates"":[114.138213,-8.385642]}"
0_204,884.0,1093.0,1093.0,1493.0,2231.0,2566.0,2645.0,2493.0,2024-01,Location_205,"{""type"":""Point"",""coordinates"":[114.26648740000002,-8.4328869]}"
0_205,1088.0,1230.0,1202.0,1613.0,2283.0,2460.0,2583.0,2146.0,2024-01,Location_206,"{""type"":""Point"",""coordinates"":[114.12902600000001,-8.350535999999998]}"
0_206,1341.0,1480.0,1393.5,1837.0,2805.0,3246.0,3400.5,3212.0,2024-01,Location_207,"{""type"":""Point"",""coordinates"":[114.31753090000001,-8.2967026]}"
0_207,1688.5,1449.5,1404.0,1719.0,2324.0,2618.0,2808.5,2550.5,2024-01,Location_208,"{""type"":""Point"",""coordinates"":[114.306916,-8.342623]}"
0_208,1533.0,1639.5,1332.0,1656.5,3503.0,4083.0,4325.0,4101.0,2024-01,Location_209,"{""type"":""Point"",""coordinates"":[114.3038,-8.197635]}"
0_209,1562.0,1691.0,1556.0,1836.0,2360.0,2627.0,2691.0,2420.0,2024-01,Location_210,"{""type"":""Point"",""coordinates"":[114.271193,-8.293550999999999]}"
0_210,1315.0,1548.0,1310.0,1918.0,3210.0,3845.0,3939.0,3483.0,2024-01,Location_211,"{""type"":""Point"",""coordinates"":[113.97717930000002,-8.272696599999998]}"
0_211,1815.0,2004.0,1913.0,2435.0,3196.0,3498.0,3631.0,3460.0,2024-01,Location_212,"{""type"":""Point"",""coordinates"":[114.24082200000001,-8.270653]}"
0_212,1316.0,1492.0,1419.0,1819.5,2630.5,2930.5,3036.0,2954.5,2024-01,Location_213,"{""type"":""Point"",""coordinates"":[114.2986055,-8.260169099999999]}"
0_213,643.0,861.0,877.0,1180.0,1802.0,2079.0,2129.0,1962.0,2024-01,Location_214,"{""type"":""Point"",""coordinates"":[114.19905130000001,-8.3479122]}"
0_214,869.0,1066.0,979.0,1381.0,1818.0,2073.0,2187.0,1930.0,2024-01,Location_215,"{""type"":""Point"",""coordinates"":[114.2345524,-8.394635]}"
0_215,2844.5,2810.0,2645.5,2886.0,3471.5,3874.5,4007.5,3694.5,2024-01,Location_216,"{""type"":""Point"",""coordinates"":[114.23953360000002,-8.212050100000003]}"
0_216,1248.0,1368.0,1326.0,1730.0,2732.0,2928.0,2843.0,3074.0,2024-01,Location_217,"{""type"":""Point"",""coordinates"":[114.2682718,-8.434703]}"
0_217,1250.0,1481.0,1240.0,1990.0,3692.0,4040.0,4034.0,4181.0,2024-01,Location_218,"{""type"":""Point"",""coordinates"":[114.26416670000002,-8.238722200000002]}"
0_218,3366.0,3102.0,2912.5,3068.0,3850.0,4299.0,4423.0,4141.0,2024-01,Location_219,"{""type"":""Point"",""coordinates"":[114.3040638,-8.178929]}"
0_219,999.0,1146.0,1371.0,1572.0,1978.0,2127.0,2280.0,2189.0,2024-01,Location_220,"{""type"":""Point"",""coordinates"":[114.20646530000002,-8.3581534]}"
0_220,3246.0,3140.5,3020.0,3336.0,3877.0,4262.0,4361.5,4003.0,2024-01,Location_221,"{""type"":""Point"",""coordinates"":[114.275596,-8.178554]}"
0_221,950.0,1169.0,1088.0,1482.0,1977.0,2149.0,2154.0,2087.0,2024-01,Location_222,"{""type"":""Point"",""coordinates"":[114.13091,-8.360878]}"
0_222,1083.0,1175.0,939.0,1370.5,2990.0,4043.5,4275.5,3900.0,2024-01,Location_223,"{""type"":""Point"",""coordinates"":[114.327748,-8.214996999999999]}"
0_223,1547.5,1670.5,1549.5,1957.0,2745.5,3067.5,3157.0,3043.5,2024-01,Location_224,"{""type"":""Point"",""coordinates"":[114.290566,-8.282169999999999]}"
0_224,1571.5,1535.0,1325.0,1767.5,2796.0,3372.0,3462.0,3205.0,2024-01,Location_225,"{""type"":""Point"",""coordinates"":[114.315638,-8.270778]}"
0_225,1051.0,1178.5,1036.5,1411.5,2452.0,3257.5,3441.5,3055.0,2024-01,Location_226,"{""type"":""Point"",""coordinates"":[114.32588200000001,-8.350716]}"
0_226,1843.0,1951.0,1862.0,2411.0,3219.0,3478.0,3600.0,3465.0,2024-01,Location_227,"{""type"":""Point"",""coordinates"":[114.25342100000002,-8.280202000000001]}"
0_227,1204.0,1396.0,1298.0,1719.0,2219.0,2493.0,2569.0,2475.0,2024-01,Location_228,"{""type"":""Point"",""coordinates"":[114.148454,-8.417401]}"
0_228,1016.0,1269.0,1347.0,1935.0,2791.0,3147.0,3525.0,3145.0,2024-01,Location_229,"{""type"":""Point"",""coordinates"":[114.276055,-8.245303]}"
0_229,2429.0,2384.5,2246.0,2418.0,3087.0,3459.0,3536.0,3359.5,2024-01,Location_230,"{""type"":""Point"",""coordinates"":[114.23211110000001,-8.204277800000002]}"
0_230,983.5,1125.5,1026.5,1387.5,2193.5,2553.0,2585.0,2449.0,2024-01,Location_231,"{""type"":""Point"",""coordinates"":[114.29491800000001,-8.341548999999999]}"
0_231,1047.0,1209.0,1121.0,1538.0,1979.0,2144.0,2195.0,2112.0,2024-01,Location_232,"{""type"":""Point"",""coordinates"":[114.13310900000002,-8.367022]}"
0_232,1072.5,1348.5,1154.0,1824.0,2761.0,3071.5,3216.5,3065.0,2024-01,Location_233,"{""type"":""Point"",""coordinates"":[114.3350353,-8.279046600000001]}"
0_233,1279.5,1379.5,1323.5,1665.5,2356.0,2775.0,2871.0,2622.5,2024-01,Location_234,"{""type"":""Point"",""coordinates"":[114.2858617,-8.3017279]}"
0_234,3465.0,3418.0,3303.0,3307.0,4073.0,4721.0,4830.0,4230.0,2024-01,Location_235,"{""type"":""Point"",""coordinates"":[114.0466553,-8.3142929]}"
0_235,3281.0,3048.0,2905.5,3080.0,3812.5,4393.0,4509.5,4065.0,2024-01,Location_236,"{""type"":""Point"",""coordinates"":[114.3098021,-8.159606299999998]}"
0_236,1495.5,1663.5,1600.5,2017.0,2871.0,3139.0,3259.5,3141.0,2024-01,Location_237,"{""type"":""Point"",""coordinates"":[114.29884800000002,-8.308256300000002]}"
0_237,614.0,869.0,686.0,1225.0,2445.0,2769.0,2845.0,2761.0,2024-01,Location_238,"{""type"":""Point"",""coordinates"":[114.15807200000002,-8.394306999999998]}"
0_238,1681.5,1784.5,1673.5,2071.5,2642.0,2884.0,2964.0,2833.5,2024-01,Location_239,"{""type"":""Point"",""coordinates"":[114.303517,-8.292586]}"
0_239,636.0,880.0,777.0,1154.0,2166.0,2583.0,2692.0,2478.0,2024-01,Location_240,"{""type"":""Point"",""coordinates"":[113.96911100000001,-8.297111]}"
0_240,1051.5,1210.5,1150.0,1576.5,2653.5,2907.5,3247.0,2849.0,2024-01,Location_241,"{""type"":""Point"",""coordinates"":[114.27691200000001,-8.336008]}"
0_241,1233.0,1318.0,1300.5,1589.0,1885.0,2121.5,2359.0,2131.0,2024-01,Location_242,"{""type"":""Point"",""coordinates"":[114.32554300000001,-8.2760732]}"
0_242,2833.0,2778.0,2618.0,2639.0,3347.0,3860.0,4049.0,3650.0,2024-01,Location_243,"{""type"":""Point"",""coordinates"":[114.0461483,-8.303837200000002]}"
0_243,1776.0,1897.0,1841.0,2265.5,3395.0,4227.0,4432.5,4112.0,2024-01,Location_244,"{""type"":""Point"",""coordinates"":[114.32784600000001,-8.192827]}"
0_244,2931.0,2610.0,2518.0,3212.0,3954.5,4329.0,4449.0,4167.5,2024-01,Location_245,"{""type"":""Point"",""coordinates"":[114.29540800000001,-8.193423]}"
0_245,3162.5,2954.5,2790.0,2870.0,3493.5,4026.5,4157.5,3793.5,2024-01,Location_246,"{""type"":""Point"",""coordinates"":[114.31536,-8.162765]}"
0_246,1556.0,1688.0,1608.0,1988.0,2508.0,2737.0,2822.0,2677.0,2024-01,Location_247,"{""type"":""Point"",""coordinates"":[114.21447240000002,-8.3691211]}"
0_247,457.0,658.0,666.0,1010.0,2443.0,2996.0,2996.0,2858.0,2024-01,Location_248,"{""type"":""Point"",""coordinates"":[114.123723,-8.330845]}"
0_248,1266.5,1470.5,1418.5,1894.0,2884.0,3286.5,3566.0,3183.0,2024-01,Location_249,"{""type"":""Point"",""coordinates"":[114.33727,-8.198273]}"
0_249,450.0,694.0,608.0,1094.0,2049.0,2576.0,2645.0,2374.0,2024-01,Location_250,"{""type"":""Point"",""coordinates"":[114.125658,-8.338617]}"
0_250,3449.0,3286.5,2954.5,3383.5,4176.5,4667.0,4765.5,4373.5,2024-01,Location_251,"{""type"":""Point"",""coordinates"":[114.2785,-8.182106]}"
0_251,858.0,1130.0,986.0,1632.0,2320.0,2539.0,2638.0,2598.0,2024-01,Location_252,"{""type"":""Point"",""coordinates"":[114.226313,-8.258714999999999]}"
0_252,1654.5,1815.0,1712.0,2167.5,2984.5,3336.5,3544.0,3129.0,2024-01,Location_253,"{""type"":""Point"",""coordinates"":[114.31352300000002,-8.205963999999998]}"
0_253,972.0,1202.0,1001.0,1480.0,2111.0,2396.0,2518.0,2386.0,2024-01,Location_254,"{""type"":""Point"",""coordinates"":[114.145575,-8.408056]}"
0_254,1316.0,1458.0,1375.5,1742.5,2500.5,2781.5,2858.5,2768.0,2024-01,Location_255,"{""type"":""Point"",""coordinates"":[114.30290210000001,-8.3119082]}"
0_255,852.0,1065.0,920.0,1474.0,2767.0,3224.0,3303.0,3005.0,2024-01,Location_256,"{""type"":""Point"",""coordinates"":[114.17407800000001,-8.438094000000001]}"
0_256,1145.0,1263.0,1215.0,1540.0,1943.0,2093.0,2187.0,2110.0,2024-01,Location_257,"{""type"":""Point"",""coordinates"":[114.25586760000002,-8.421188100000002]}"
0_257,530.0,701.0,564.0,1015.0,2060.0,2539.0,2629.0,2444.0,2024-01,Location_258,"{""type"":""Point"",""coordinates"":[114.1861338,-8.325714300000001]}"
0_258,453.0,678.0,507.0,932.0,2375.0,2688.0,2746.0,2713.0,2024-01,Location_259,"{""type"":""Point"",""coordinates"":[114.13495400000001,-8.373437]}"
0_259,1513.0,1718.0,1622.5,2067.5,2957.0,3303.5,3464.0,3295.5,2024-01,Location_260,"{""type"":""Point"",""coordinates"":[114.3054237,-8.2650836]}"
0_260,567.0,739.0,754.0,1060.0,2529.0,2928.0,2981.0,3067.0,2024-01,Location_261,"{""type"":""Point"",""coordinates"":[114.11769600000001,-8.309671]}"
0_261,1634.5,1770.5,1641.0,2081.5,3097.0,3552.5,3690.0,3456.0,2024-01,Location_262,"{""type"":""Point"",""coordinates"":[114.323338,-8.172682]}"
0_262,813.0,893.0,965.0,1193.0,1682.0,1968.0,1997.0,1835.0,2024-01,Location_263,"{""type"":""Point"",""coordinates"":[114.26918340000002,-8.3341696]}"
0_263,2599.0,2704.0,2524.0,2955.0,3481.0,3691.0,3740.0,3510.0,2024-01,Location_264,"{""type"":""Point"",""coordinates"":[113.9665836,-8.3027146]}"
0_264,963.0,1004.0,876.0,1300.0,2891.0,3674.0,3829.0,3358.0,2024-01,Location_265,"{""type"":""Point"",""coordinates"":[113.96554690000002,-8.307916200000001]}"
0_265,2188.0,2344.0,2124.0,2438.0,3137.0,3701.0,3756.0,3422.0,2024-01,Location_266,"{""type"":""Point"",""coordinates"":[113.9756156,-8.2754126]}"
0_266,2609.0,2538.0,2372.0,2843.0,3780.0,4042.0,4113.0,4161.0,2024-01,Location_267,"{""type"":""Point"",""coordinates"":[114.0039126,-8.2875461]}"
0_267,1450.0,1621.0,1342.0,1992.0,3553.0,3998.0,4201.0,3907.0,2024-01,Location_268,"{""type"":""Point"",""coordinates"":[114.0453725,-8.2919613]}"
0_268,494.0,629.0,638.0,904.0,1533.0,1824.0,1907.0,1717.0,2024-01,Location_269,"{""type"":""Point"",""coordinates"":[114.113042,-8.294609]}"
0_269,429.0,620.0,540.0,943.0,2120.0,2553.0,2631.0,2647.0,2024-01,Location_270,"{""type"":""Point"",""coordinates"":[114.11483,-8.300432]}"
0_270,898.0,1154.0,893.0,1442.0,2610.0,3030.0,3009.0,3062.0,2024-01,Location_271,"{""type"":""Point"",""coordinates"":[114.153744,-8.433269000000001]}"
0_271,570.0,762.0,758.0,1070.0,1951.0,2248.0,2322.0,2028.0,2024-01,Location_272,"{""type"":""Point"",""coordinates"":[114.156632,-8.388400999999998]}"
0_272,1421.0,1510.5,1407.5,1816.0,2433.5,2657.0,2739.5,2723.5,2024-01,Location_273,"{""type"":""Point"",""coordinates"":[114.317459,-8.318094]}"
0_273,615.0,983.0,677.0,1350.0,2731.0,3022.0,3791.0,3387.0,2024-01,Location_274,"{""type"":""Point"",""coordinates"":[114.11559820000001,-8.5267623]}"
0_274,981.0,1148.0,939.0,1284.0,2270.0,2596.0,2674.0,2648.0,2024-01,Location_275,"{""type"":""Point"",""coordinates"":[114.1125919,-8.5454903]}"
0_275,1444.0,1403.0,1291.0,1434.0,2381.0,2923.0,2967.0,2579.0,2024-01,Location_276,"{""type"":""Point"",""coordinates"":[114.1140169,-8.5729655]}"
0_276,1338.0,1486.0,1325.0,1806.0,2864.0,3352.0,3655.0,3260.0,2024-01,Location_277,"{""type"":""Point"",""coordinates"":[114.27097,-8.496635]}"
0_277,883.5,1045.0,817.0,1388.0,2543.5,2825.0,2929.5,2822.0,2024-01,Location_278,"{""type"":""Point"",""coordinates"":[114.32112200000002,-8.507795]}"
0_278,1607.0,1758.0,1693.5,2019.5,2726.5,3019.5,3101.0,2813.5,2024-01,Location_279,"{""type"":""Point"",""coordinates"":[114.3533927,-8.204747]}"
0_279,2993.0,2910.0,2755.0,2809.0,3595.0,4190.0,4329.0,3712.0,2024-01,Location_280,"{""type"":""Point"",""coordinates"":[113.98328570000001,-8.2423551]}"
0_280,3838.0,3826.0,3640.0,4140.0,4775.0,5205.0,5370.0,4849.0,2024-01,Location_281,"{""type"":""Point"",""coordinates"":[114.00414690000001,-8.2905161]}"
0_281,1615.0,1775.5,1669.5,2078.0,2898.5,3233.5,3419.5,3264.0,2024-01,Location_282,"{""type"":""Point"",""coordinates"":[114.3468099,-8.2026378]}"
0_282,3178.0,3181.0,3053.0,3080.0,3793.0,4426.0,4524.0,3907.0,2024-01,Location_283,"{""type"":""Point"",""coordinates"":[114.00381170000001,-8.298972299999999]}"
0_283,941.0,1223.0,996.0,1649.0,2561.0,2853.0,2882.0,2875.0,2024-01,Location_284,"{""type"":""Point"",""coordinates"":[114.15299300000001,-8.431648]}"
0_284,1008.0,1190.0,1121.0,1586.0,2752.0,2969.0,3148.0,2930.0,2024-01,Location_285,"{""type"":""Point"",""coordinates"":[114.171804,-8.433745]}"
0_285,586.0,683.0,594.0,967.0,2133.0,2879.0,2937.0,2817.0,2024-01,Location_286,"{""type"":""Point"",""coordinates"":[114.138213,-8.385642]}"
0_286,884.0,1093.0,1093.0,1493.0,2231.0,2566.0,2645.0,2493.0,2024-01,Location_287,"{""type"":""Point"",""coordinates"":[114.26648740000002,-8.4328869]}"
0_287,1088.0,1230.0,1202.0,1613.0,2283.0,2460.0,2583.0,2146.0,2024-01,Location_288,"{""type"":""Point"",""coordinates"":[114.12902600000001,-8.350535999999998]}"
0_288,1341.0,1480.0,1393.5,1837.0,2805.0,3246.0,3400.5,3212.0,2024-01,Location_289,"{""type"":""Point"",""coordinates"":[114.31753090000001,-8.2967026]}"
0_289,1688.5,1449.5,1404.0,1719.0,2324.0,2618.0,2808.5,2550.5,2024-01,Location_290,"{""type"":""Point"",""coordinates"":[114.306916,-8.342623]}"
0_290,1533.0,1639.5,1332.0,1656.5,3503.0,4083.0,4325.0,4101.0,2024-01,Location_291,"{""type"":""Point"",""coordinates"":[114.3038,-8.197635]}"
0_291,1562.0,1691.0,1556.0,1836.0,2360.0,2627.0,2691.0,2420.0,2024-01,Location_292,"{""type"":""Point"",""coordinates"":[114.271193,-8.293550999999999]}"
0_292,1315.0,1548.0,1310.0,1918.0,3210.0,3845.0,3939.0,3483.0,2024-01,Location_293,"{""type"":""Point"",""coordinates"":[113.97717930000002,-8.272696599999998]}"
0_293,1815.0,2004.0,1913.0,2435.0,3196.0,3498.0,3631.0,3460.0,2024-01,Location_294,"{""type"":""Point"",""coordinates"":[114.24082200000001,-8.270653]}"
0_294,1316.0,1492.0,1419.0,1819.5,2630.5,2930.5,3036.0,2954.5,2024-01,Location_295,"{""type"":""Point"",""coordinates"":[114.2986055,-8.260169099999999]}"
0_295,643.0,861.0,877.0,1180.0,1802.0,2079.0,2129.0,1962.0,2024-01,Location_296,"{""type"":""Point"",""coordinates"":[114.19905130000001,-8.3479122]}"
0_296,869.0,1066.0,979.0,1381.0,1818.0,2073.0,2187.0,1930.0,2024-01,Location_297,"{""type"":""Point"",""coordinates"":[114.2345524,-8.394635]}"
